datetime,datetime,year,month,day,random,sazonal,timeSeries
2007-01-01 00:00:00,2007-01-01 00:00:00,2007,1,1,0.329289661600907,1.0,10.329289661600907
2007-01-01 01:00:00,2007-01-01 01:00:00,2007,1,1,0.3540761489834179,0.9999997588734665,10.354073737718084
2007-01-01 02:00:00,2007-01-01 02:00:00,2007,1,1,0.12807285557139303,0.9999990354939822,10.128063210511215
2007-01-01 03:00:00,2007-01-01 03:00:00,2007,1,1,0.43924950223149206,0.999997829861896,10.439227800850452
2007-01-01 04:00:00,2007-01-01 04:00:00,2007,1,1,0.5991467721069459,0.9999961419777894,10.59910819188484
2007-01-01 05:00:00,2007-01-01 05:00:00,2007,1,1,0.0823580872515921,0.9999939718424762,10.082297805676355
2007-01-01 06:00:00,2007-01-01 06:00:00,2007,1,1,0.6394755380881642,0.9999913194570031,10.639388732658194
2007-01-01 07:00:00,2007-01-01 07:00:00,2007,1,1,0.9981674900637062,0.9999881848226492,10.998049338290198
2007-01-01 08:00:00,2007-01-01 08:00:00,2007,1,1,0.5078069447834469,0.9999845679409262,10.507652624192708
2007-01-01 09:00:00,2007-01-01 09:00:00,2007,1,1,0.5059009307655945,0.9999804688135782,10.505705618901377
2007-01-01 10:00:00,2007-01-01 10:00:00,2007,1,1,0.011373114400791695,0.9999758874425823,10.011131988826614
2007-01-01 11:00:00,2007-01-01 11:00:00,2007,1,1,0.9602077448836258,0.9999708238301476,10.959915983185102
2007-01-01 12:00:00,2007-01-01 12:00:00,2007,1,1,0.786795181678772,0.9999652779787161,10.786447961465933
2007-01-01 13:00:00,2007-01-01 13:00:00,2007,1,1,0.9786156443991118,0.9999592498909624,10.978208143308736
2007-01-01 14:00:00,2007-01-01 14:00:00,2007,1,1,0.8889623134127002,0.9999527395697936,10.888489709110635
2007-01-01 15:00:00,2007-01-01 15:00:00,2007,1,1,0.9924125475384086,0.9999457470183493,10.991870017721903
2007-01-01 16:00:00,2007-01-01 16:00:00,2007,1,1,0.350269099757081,0.9999382722400014,10.349651822157096
2007-01-01 17:00:00,2007-01-01 17:00:00,2007,1,1,0.3008689309085516,0.9999303152383551,10.300172083292102
2007-01-01 18:00:00,2007-01-01 18:00:00,2007,1,1,0.409033040643652,0.9999218760172474,10.408251800816124
2007-01-01 19:00:00,2007-01-01 19:00:00,2007,1,1,0.12224634931052225,0.999912954580748,10.121375895118003
2007-01-01 20:00:00,2007-01-01 20:00:00,2007,1,1,0.059639676512850515,0.9999035509331596,10.058675185844447
2007-01-01 21:00:00,2007-01-01 21:00:00,2007,1,1,0.16331941576795872,0.9998936650790171,10.162256066558129
2007-01-01 22:00:00,2007-01-01 22:00:00,2007,1,1,0.5637539273448834,0.9998832970230879,10.562586897575763
2007-01-01 23:00:00,2007-01-01 23:00:00,2007,1,1,0.21285783603895214,0.9998724467703719,10.21158230374267
2007-01-02 00:00:00,2007-01-02 00:00:00,2007,1,2,0.22375259116103785,0.9998611143261019,10.222363734422057
2007-01-02 01:00:00,2007-01-02 01:00:00,2007,1,2,0.38347579705540913,0.9998492996957429,10.381968794012838
