datetime,datetime,year,month,day,random,sazonal,timeSeries
2003-01-01 00:00:00,2003-01-01 00:00:00,2003,1,1,0.437882924595274,1.0,10.437882924595273
2003-01-01 01:00:00,2003-01-01 01:00:00,2003,1,1,0.2674750088985606,0.9999997588734665,10.267472597633226
2003-01-01 02:00:00,2003-01-01 02:00:00,2003,1,1,0.6634078470692809,0.9999990354939822,10.663398202009104
2003-01-01 03:00:00,2003-01-01 03:00:00,2003,1,1,0.004188380316661133,0.999997829861896,10.00416667893562
2003-01-01 04:00:00,2003-01-01 04:00:00,2003,1,1,0.32242127291443023,0.9999961419777894,10.322382692692324
2003-01-01 05:00:00,2003-01-01 05:00:00,2003,1,1,0.543590047602075,0.9999939718424762,10.543529766026838
2003-01-01 06:00:00,2003-01-01 06:00:00,2003,1,1,0.862683040050401,0.9999913194570031,10.862596234620431
2003-01-01 07:00:00,2003-01-01 07:00:00,2003,1,1,0.9068850035730815,0.9999881848226492,10.906766851799574
2003-01-01 08:00:00,2003-01-01 08:00:00,2003,1,1,0.505623203192459,0.9999845679409262,10.50546888260172
2003-01-01 09:00:00,2003-01-01 09:00:00,2003,1,1,0.5235539128921657,0.9999804688135782,10.523358601027947
2003-01-01 10:00:00,2003-01-01 10:00:00,2003,1,1,0.41631731446893927,0.9999758874425823,10.416076188894762
2003-01-01 11:00:00,2003-01-01 11:00:00,2003,1,1,0.22087729261123468,0.9999708238301476,10.220585530912711
2003-01-01 12:00:00,2003-01-01 12:00:00,2003,1,1,0.6547815933005224,0.9999652779787161,10.654434373087685
2003-01-01 13:00:00,2003-01-01 13:00:00,2003,1,1,0.34880116781463477,0.9999592498909624,10.34839366672426
2003-01-01 14:00:00,2003-01-01 14:00:00,2003,1,1,0.021448626237200674,0.9999527395697936,10.020976021935136
2003-01-01 15:00:00,2003-01-01 15:00:00,2003,1,1,0.04794605445001221,0.9999457470183493,10.047403524633506
2003-01-01 16:00:00,2003-01-01 16:00:00,2003,1,1,0.7361502578780902,0.9999382722400014,10.735532980278105
2003-01-01 17:00:00,2003-01-01 17:00:00,2003,1,1,0.046278666923295964,0.9999303152383551,10.045581819306847
2003-01-01 18:00:00,2003-01-01 18:00:00,2003,1,1,0.5035080155581189,0.9999218760172474,10.502726775730592
2003-01-01 19:00:00,2003-01-01 19:00:00,2003,1,1,0.12642516568772788,0.999912954580748,10.125554711495209
2003-01-01 20:00:00,2003-01-01 20:00:00,2003,1,1,0.5524889336965533,0.9999035509331596,10.55152444302815
2003-01-01 21:00:00,2003-01-01 21:00:00,2003,1,1,0.7595724100022369,0.9998936650790171,10.758509060792408
2003-01-01 22:00:00,2003-01-01 22:00:00,2003,1,1,0.9474120203540581,0.9998832970230879,10.946244990584937
2003-01-01 23:00:00,2003-01-01 23:00:00,2003,1,1,0.7087332398826593,0.9998724467703719,10.707457707586379
2003-01-02 00:00:00,2003-01-02 00:00:00,2003,1,2,0.26563805104232263,0.9998611143261019,10.264249194303343
2003-01-02 01:00:00,2003-01-02 01:00:00,2003,1,2,0.22715495179466738,0.9998492996957429,10.225647948752096
2003-01-02 02:00:00,2003-01-02 02:00:00,2003,1,2,0.1677743004114861,0.9998370028849926,10.166144329261412
2003-01-02 03:00:00,2003-01-02 03:00:00,2003,1,2,0.24351495929553613,0.999824223899781,10.241757198293346
2003-01-02 04:00:00,2003-01-02 04:00:00,2003,1,2,0.9322125650151663,0.9998109627462709,10.930322192477876
2003-01-02 05:00:00,2003-01-02 05:00:00,2003,1,2,0.45341692545828016,0.9997972194308576,10.451389119766857
2003-01-02 06:00:00,2003-01-02 06:00:00,2003,1,2,0.8803620913303994,0.9997829939601689,10.878192030932087
2003-01-02 07:00:00,2003-01-02 07:00:00,2003,1,2,0.9958701665662467,0.999768286341065,10.993553029976896
2003-01-02 08:00:00,2003-01-02 08:00:00,2003,1,2,0.326739305790842,0.9997530965806385,10.324270271597227
2003-01-02 09:00:00,2003-01-02 09:00:00,2003,1,2,0.7761261966235811,0.999737424686215,10.77350044348573
2003-01-02 10:00:00,2003-01-02 10:00:00,2003,1,2,0.8435693874124912,0.9997212706653522,10.840782094066014
2003-01-02 11:00:00,2003-01-02 11:00:00,2003,1,2,0.02638374326818016,0.9997046345258405,10.023430088526585
2003-01-02 12:00:00,2003-01-02 12:00:00,2003,1,2,0.5950877385455213,0.9996875162757026,10.591962901302548
2003-01-02 13:00:00,2003-01-02 13:00:00,2003,1,2,0.6814481545961153,0.9996699159231939,10.678147313828054
2003-01-02 14:00:00,2003-01-02 14:00:00,2003,1,2,0.607091811961569,0.9996518334768022,10.60361014672959
2003-01-02 15:00:00,2003-01-02 15:00:00,2003,1,2,0.8328209547199041,0.9996332689452478,10.829153644172383
2003-01-02 16:00:00,2003-01-02 16:00:00,2003,1,2,0.02645698154253029,0.9996142223374836,10.022599204917366
2003-01-02 17:00:00,2003-01-02 17:00:00,2003,1,2,0.45857035808928304,0.9995946936626949,10.454517294716233
2003-01-02 18:00:00,2003-01-02 18:00:00,2003,1,2,0.7219403752861296,0.9995746829302993,10.717687204589122
2003-01-02 19:00:00,2003-01-02 19:00:00,2003,1,2,0.859480486885866,0.9995541901499472,10.855022388385338
2003-01-02 20:00:00,2003-01-02 20:00:00,2003,1,2,0.01845006908562208,0.9995332153315211,10.013782222400833
2003-01-02 21:00:00,2003-01-02 21:00:00,2003,1,2,0.03784025920866785,0.9995117584851364,10.032957844060032
2003-01-02 22:00:00,2003-01-02 22:00:00,2003,1,2,0.9534967543723585,0.9994898196211406,10.948394950583763
2003-01-02 23:00:00,2003-01-02 23:00:00,2003,1,2,0.6323952911893406,0.9994673987501137,10.627069278690477
2003-01-03 00:00:00,2003-01-03 00:00:00,2003,1,3,0.4518453878118043,0.9994444958828685,10.44629034664049
2003-01-03 01:00:00,2003-01-03 01:00:00,2003,1,3,0.8328620860412654,0.9994211110304497,10.827073196345763
2003-01-03 02:00:00,2003-01-03 02:00:00,2003,1,3,0.11809657446069144,0.999397244204135,10.112069016502042
2003-01-03 03:00:00,2003-01-03 03:00:00,2003,1,3,0.5026416361497402,0.999372895415434,10.496370590304078
2003-01-03 04:00:00,2003-01-03 04:00:00,2003,1,3,0.7933283853540473,0.999348064676089,10.786809032114938
2003-01-03 05:00:00,2003-01-03 05:00:00,2003,1,3,0.7204402147950754,0.999322751998075,10.713667734775825
2003-01-03 06:00:00,2003-01-03 06:00:00,2003,1,3,0.42030054780554327,0.9992969573935987,10.41327012174153
2003-01-03 07:00:00,2003-01-03 07:00:00,2003,1,3,0.7142589882915743,0.9992706808750998,10.706965797042573
2003-01-03 08:00:00,2003-01-03 08:00:00,2003,1,3,0.7517311569238646,0.9992439224552503,10.744170381476367
2003-01-03 09:00:00,2003-01-03 09:00:00,2003,1,3,0.5505986924501299,0.9992166821469545,10.542765513919674
2003-01-03 10:00:00,2003-01-03 10:00:00,2003,1,3,0.20576431185028565,0.999188959963349,10.197653911483776
2003-01-03 11:00:00,2003-01-03 11:00:00,2003,1,3,0.5357520647886841,0.9991607559178031,10.527359623966714
2003-01-03 12:00:00,2003-01-03 12:00:00,2003,1,3,0.597128160397104,0.9991320700239181,10.588448860636285
2003-01-03 13:00:00,2003-01-03 13:00:00,2003,1,3,0.08504404870161675,0.9991029022955281,10.076073071656898
2003-01-03 14:00:00,2003-01-03 14:00:00,2003,1,3,0.30844722403699376,0.9990732527466991,10.299179751503985
2003-01-03 15:00:00,2003-01-03 15:00:00,2003,1,3,0.5130384325525009,0.9990431213917298,10.503469646469798
2003-01-03 16:00:00,2003-01-03 16:00:00,2003,1,3,0.07532623783452064,0.9990125082451511,10.065451320286032
2003-01-03 17:00:00,2003-01-03 17:00:00,2003,1,3,0.11160471866984978,0.9989814133217262,10.101418851887113
2003-01-03 18:00:00,2003-01-03 18:00:00,2003,1,3,0.6918677633736504,0.9989498366364509,10.681366129738159
2003-01-03 19:00:00,2003-01-03 19:00:00,2003,1,3,0.15220731976929047,0.998917778204553,10.141385101814821
2003-01-03 20:00:00,2003-01-03 20:00:00,2003,1,3,0.20966988371966044,0.9988852380414929,10.19852226413459
2003-01-03 21:00:00,2003-01-03 21:00:00,2003,1,3,0.890565214209713,0.998852216162963,10.879087375839344
2003-01-03 22:00:00,2003-01-03 22:00:00,2003,1,3,0.8713224781562838,0.9988187125848885,10.859509604005169
2003-01-03 23:00:00,2003-01-03 23:00:00,2003,1,3,0.6739888158052438,0.9987847273234264,10.661836089039507
2003-01-04 00:00:00,2003-01-04 00:00:00,2003,1,4,0.8028264939678819,0.9987502603949663,10.790329097917544
2003-01-04 01:00:00,2003-01-04 01:00:00,2003,1,4,0.4284027884545665,0.9987153118161298,10.415555906615865
2003-01-04 02:00:00,2003-01-04 02:00:00,2003,1,4,0.5006678097138243,0.9986798816037711,10.487466625751535
2003-01-04 03:00:00,2003-01-04 03:00:00,2003,1,4,0.9876324576276132,0.9986439697749765,10.974072155377378
2003-01-04 04:00:00,2003-01-04 04:00:00,2003,1,4,0.8598559429582792,0.9986075763470647,10.845931706428926
2003-01-04 05:00:00,2003-01-04 05:00:00,2003,1,4,0.39899362824457163,0.9985707013375863,10.384700641620435
2003-01-04 06:00:00,2003-01-04 06:00:00,2003,1,4,0.04405598371665542,0.9985333447643246,10.0293894313599
2003-01-04 07:00:00,2003-01-04 07:00:00,2003,1,4,0.0519958502317317,0.9984955066452949,10.036950916684681
2003-01-04 08:00:00,2003-01-04 08:00:00,2003,1,4,0.7978983184559926,0.9984571869987445,10.782470188443437
2003-01-04 09:00:00,2003-01-04 09:00:00,2003,1,4,0.6979309152289245,0.9984183858431536,10.68211477366046
2003-01-04 10:00:00,2003-01-04 10:00:00,2003,1,4,0.15431618984208573,0.9983791031972338,10.138107221814423
2003-01-04 11:00:00,2003-01-04 11:00:00,2003,1,4,0.5765376632307949,0.9983393390799294,10.55993105403009
2003-01-04 12:00:00,2003-01-04 12:00:00,2003,1,4,0.90373666911174,0.9982990935104169,10.88672760421591
2003-01-04 13:00:00,2003-01-04 13:00:00,2003,1,4,0.8816816514142457,0.9982583665081046,10.864265316495292
2003-01-04 14:00:00,2003-01-04 14:00:00,2003,1,4,0.6695043994919059,0.9982171580926334,10.65167598041824
2003-01-04 15:00:00,2003-01-04 15:00:00,2003,1,4,0.52939358991594,0.9981754682838762,10.511148272754703
2003-01-04 16:00:00,2003-01-04 16:00:00,2003,1,4,0.9866267777954558,0.9981332971019379,10.967959748814835
2003-01-04 17:00:00,2003-01-04 17:00:00,2003,1,4,0.1864876550734913,0.9980906445671558,10.16739410074505
2003-01-04 18:00:00,2003-01-04 18:00:00,2003,1,4,0.4728164278146715,0.9980475107000991,10.453291534815662
2003-01-04 19:00:00,2003-01-04 19:00:00,2003,1,4,0.6753185744962596,0.9980038955215694,10.655357529711953
2003-01-04 20:00:00,2003-01-04 20:00:00,2003,1,4,0.47905091049402926,0.9979597990526001,10.45864890102003
2003-01-04 21:00:00,2003-01-04 21:00:00,2003,1,4,0.3985234897772947,0.9979152213144571,10.377675702921866
2003-01-04 22:00:00,2003-01-04 22:00:00,2003,1,4,0.25351582052845245,0.9978701623286378,10.23221744381483
2003-01-04 23:00:00,2003-01-04 23:00:00,2003,1,4,0.9898393353683343,0.9978246221168723,10.968085556537057
2003-01-05 00:00:00,2003-01-05 00:00:00,2003,1,5,0.31604232544365696,0.9977786007011223,10.293828332454881
2003-01-05 01:00:00,2003-01-05 01:00:00,2003,1,5,0.7416368453049346,0.997732098103582,10.718957826340755
2003-01-05 02:00:00,2003-01-05 02:00:00,2003,1,5,0.1128327391952183,0.9976851143466773,10.08968388266199
2003-01-05 03:00:00,2003-01-05 03:00:00,2003,1,5,0.11058268669852178,0.9976376494530662,10.086959181229183
2003-01-05 04:00:00,2003-01-05 04:00:00,2003,1,5,0.39896215274186775,0.9975897034456389,10.374859187198258
2003-01-05 05:00:00,2003-01-05 05:00:00,2003,1,5,0.4820882864692009,0.9975412763475174,10.457501049944376
2003-01-05 06:00:00,2003-01-05 06:00:00,2003,1,5,0.7419173132112776,0.997492368182056,10.716840995031838
2003-01-05 07:00:00,2003-01-05 07:00:00,2003,1,5,0.7076300849202073,0.9974429789728406,10.682059874648614
2003-01-05 08:00:00,2003-01-05 08:00:00,2003,1,5,0.7570126917108048,0.9973931087436895,10.730943779147701
2003-01-05 09:00:00,2003-01-05 09:00:00,2003,1,5,0.24902037945691502,0.9973427575186525,10.22244795464344
2003-01-05 10:00:00,2003-01-05 10:00:00,2003,1,5,0.02707948155676332,0.9972919253220119,9.999998734776883
2003-01-05 11:00:00,2003-01-05 11:00:00,2003,1,5,0.5157175484632329,0.9972406121782815,10.488123670246047
2003-01-05 12:00:00,2003-01-05 12:00:00,2003,1,5,0.42506277067086706,0.9971888181122075,10.396950951792942
2003-01-05 13:00:00,2003-01-05 13:00:00,2003,1,5,0.6813179593429415,0.9971365431487673,10.652683390830614
2003-01-05 14:00:00,2003-01-05 14:00:00,2003,1,5,0.5027300324727373,0.997083787313171,10.473567905604448
2003-01-05 15:00:00,2003-01-05 15:00:00,2003,1,5,0.44554898217083005,0.9970305506308603,10.415854488479434
2003-01-05 16:00:00,2003-01-05 16:00:00,2003,1,5,0.8716893721529331,0.9969768331275085,10.841457703428018
2003-01-05 17:00:00,2003-01-05 17:00:00,2003,1,5,0.548138407962589,0.9969226348290212,10.517364756252801
2003-01-05 18:00:00,2003-01-05 18:00:00,2003,1,5,0.6953368632790236,0.9968679557615356,10.66401642089438
2003-01-05 19:00:00,2003-01-05 19:00:00,2003,1,5,0.8482287895022776,0.996812795951421,10.816356749016487
