datetime,datetime,year,month,day,random,sazonal,timeSeries
2006-01-01 00:00:00,2006-01-01 00:00:00,2006,1,1,0.7083282781154933,1.0,10.708328278115493
2006-01-01 01:00:00,2006-01-01 01:00:00,2006,1,1,0.3930308764958732,0.9999997588734665,10.393028465230538
2006-01-01 02:00:00,2006-01-01 02:00:00,2006,1,1,0.7101137257240512,0.9999990354939822,10.710104080663873
2006-01-01 03:00:00,2006-01-01 03:00:00,2006,1,1,0.30894342682883336,0.999997829861896,10.308921725447792
2006-01-01 04:00:00,2006-01-01 04:00:00,2006,1,1,0.4667113082541763,0.9999961419777894,10.46667272803207
2006-01-01 05:00:00,2006-01-01 05:00:00,2006,1,1,0.11438109412350816,0.9999939718424762,10.114320812548272
2006-01-01 06:00:00,2006-01-01 06:00:00,2006,1,1,0.4320504531328039,0.9999913194570031,10.431963647702835
2006-01-01 07:00:00,2006-01-01 07:00:00,2006,1,1,0.24771438634259269,0.9999881848226492,10.247596234569084
2006-01-01 08:00:00,2006-01-01 08:00:00,2006,1,1,0.16380904416965503,0.9999845679409262,10.163654723578917
2006-01-01 09:00:00,2006-01-01 09:00:00,2006,1,1,0.30800203002709214,0.9999804688135782,10.307806718162874
2006-01-01 10:00:00,2006-01-01 10:00:00,2006,1,1,0.07097420147773215,0.9999758874425823,10.070733075903554
2006-01-01 11:00:00,2006-01-01 11:00:00,2006,1,1,0.3406783223975042,0.9999708238301476,10.340386560698981
2006-01-01 12:00:00,2006-01-01 12:00:00,2006,1,1,0.08165248033825567,0.9999652779787161,10.081305260125418
2006-01-01 13:00:00,2006-01-01 13:00:00,2006,1,1,0.6301595200056307,0.9999592498909624,10.629752018915255
2006-01-01 14:00:00,2006-01-01 14:00:00,2006,1,1,0.37033116721296955,0.9999527395697936,10.369858562910904
2006-01-01 15:00:00,2006-01-01 15:00:00,2006,1,1,0.22205920558938874,0.9999457470183493,10.221516675772882
2006-01-01 16:00:00,2006-01-01 16:00:00,2006,1,1,0.9172386673097961,0.9999382722400014,10.91662138970981
2006-01-01 17:00:00,2006-01-01 17:00:00,2006,1,1,0.055082154089225344,0.9999303152383551,10.054385306472776
2006-01-01 18:00:00,2006-01-01 18:00:00,2006,1,1,0.43823640957016097,0.9999218760172474,10.437455169742634
2006-01-01 19:00:00,2006-01-01 19:00:00,2006,1,1,0.6409972201971931,0.999912954580748,10.640126766004673
2006-01-01 20:00:00,2006-01-01 20:00:00,2006,1,1,0.08040344490938856,0.9999035509331596,10.079438954240985
2006-01-01 21:00:00,2006-01-01 21:00:00,2006,1,1,0.518143854874292,0.9998936650790171,10.517080505664463
2006-01-01 22:00:00,2006-01-01 22:00:00,2006,1,1,0.8679432680649198,0.9998832970230879,10.866776238295799
2006-01-01 23:00:00,2006-01-01 23:00:00,2006,1,1,0.23306319514988494,0.9998724467703719,10.231787662853604
