datetime,datetime,year,month,day,random,sazonal,timeSeries
2002-01-01 00:00:00,2002-01-01 00:00:00,2002,1,1,0.7852045270097077,1.0,10.785204527009707
2002-01-01 01:00:00,2002-01-01 01:00:00,2002,1,1,0.08779979767403967,0.9999997588734665,10.087797386408704
2002-01-01 02:00:00,2002-01-01 02:00:00,2002,1,1,0.7255326177779191,0.9999990354939822,10.72552297271774
2002-01-01 03:00:00,2002-01-01 03:00:00,2002,1,1,0.09461400473780868,0.999997829861896,10.094592303356768
2002-01-01 04:00:00,2002-01-01 04:00:00,2002,1,1,0.20379208447780295,0.9999961419777894,10.203753504255696
2002-01-01 05:00:00,2002-01-01 05:00:00,2002,1,1,0.5221192392908076,0.9999939718424762,10.52205895771557
2002-01-01 06:00:00,2002-01-01 06:00:00,2002,1,1,0.3882332634686506,0.9999913194570031,10.388146458038682
2002-01-01 07:00:00,2002-01-01 07:00:00,2002,1,1,0.5287023659870076,0.9999881848226492,10.528584214213499
2002-01-01 08:00:00,2002-01-01 08:00:00,2002,1,1,0.2452831279818818,0.9999845679409262,10.245128807391144
2002-01-01 09:00:00,2002-01-01 09:00:00,2002,1,1,0.7296578757692589,0.9999804688135782,10.729462563905042
2002-01-01 10:00:00,2002-01-01 10:00:00,2002,1,1,0.5907443752061431,0.9999758874425823,10.590503249631965
2002-01-01 11:00:00,2002-01-01 11:00:00,2002,1,1,0.2910071650001912,0.9999708238301476,10.290715403301668
2002-01-01 12:00:00,2002-01-01 12:00:00,2002,1,1,0.08842875233453729,0.9999652779787161,10.088081532121699
2002-01-01 13:00:00,2002-01-01 13:00:00,2002,1,1,0.5851071182812649,0.9999592498909624,10.58469961719089
2002-01-01 14:00:00,2002-01-01 14:00:00,2002,1,1,0.358784171030021,0.9999527395697936,10.358311566727956
2002-01-01 15:00:00,2002-01-01 15:00:00,2002,1,1,0.8414415794259614,0.9999457470183493,10.840899049609455
2002-01-01 16:00:00,2002-01-01 16:00:00,2002,1,1,0.9691485357115733,0.9999382722400014,10.968531258111588
2002-01-01 17:00:00,2002-01-01 17:00:00,2002,1,1,0.8892389850055077,0.9999303152383551,10.888542137389058
2002-01-01 18:00:00,2002-01-01 18:00:00,2002,1,1,0.8008568803310405,0.9999218760172474,10.800075640503515
2002-01-01 19:00:00,2002-01-01 19:00:00,2002,1,1,0.5503372492362858,0.999912954580748,10.549466795043767
2002-01-01 20:00:00,2002-01-01 20:00:00,2002,1,1,0.5771235516280898,0.9999035509331596,10.576159060959686
2002-01-01 21:00:00,2002-01-01 21:00:00,2002,1,1,0.928695278937468,0.9998936650790171,10.927631929727639
2002-01-01 22:00:00,2002-01-01 22:00:00,2002,1,1,0.063218150160957,0.9998832970230879,10.062051120391835
2002-01-01 23:00:00,2002-01-01 23:00:00,2002,1,1,0.1405756953870514,0.9998724467703719,10.13930016309077
2002-01-02 00:00:00,2002-01-02 00:00:00,2002,1,2,0.8594377868308514,0.9998611143261019,10.85804893009187
2002-01-02 01:00:00,2002-01-02 01:00:00,2002,1,2,0.5330241427244994,0.9998492996957429,10.53151713968193
2002-01-02 02:00:00,2002-01-02 02:00:00,2002,1,2,0.34015262097723875,0.9998370028849926,10.338522649827166
2002-01-02 03:00:00,2002-01-02 03:00:00,2002,1,2,0.1471721076618413,0.999824223899781,10.145414346659651
2002-01-02 04:00:00,2002-01-02 04:00:00,2002,1,2,0.03874149919623471,0.9998109627462709,10.036851126658943
2002-01-02 05:00:00,2002-01-02 05:00:00,2002,1,2,0.3566821869656679,0.9997972194308576,10.354654381274244
2002-01-02 06:00:00,2002-01-02 06:00:00,2002,1,2,0.38354771186250336,0.9997829939601689,10.381377651464192
2002-01-02 07:00:00,2002-01-02 07:00:00,2002,1,2,0.6732496354289496,0.999768286341065,10.670932498839598
2002-01-02 08:00:00,2002-01-02 08:00:00,2002,1,2,0.3913910771828445,0.9997530965806385,10.388922042989229
2002-01-02 09:00:00,2002-01-02 09:00:00,2002,1,2,0.897039494814363,0.999737424686215,10.894413741676512
2002-01-02 10:00:00,2002-01-02 10:00:00,2002,1,2,0.4746778064354997,0.9997212706653522,10.471890513089022
2002-01-02 11:00:00,2002-01-02 11:00:00,2002,1,2,0.9501857009461268,0.9997046345258405,10.947232046204531
2002-01-02 12:00:00,2002-01-02 12:00:00,2002,1,2,0.21334491120368382,0.9996875162757026,10.210220073960711
2002-01-02 13:00:00,2002-01-02 13:00:00,2002,1,2,0.5121440816529826,0.9996699159231939,10.508843240884921
2002-01-02 14:00:00,2002-01-02 14:00:00,2002,1,2,0.36400946077181506,0.9996518334768022,10.360527795539836
2002-01-02 15:00:00,2002-01-02 15:00:00,2002,1,2,0.08735298996360208,0.9996332689452478,10.08368567941608
2002-01-02 16:00:00,2002-01-02 16:00:00,2002,1,2,0.8675101812536217,0.9996142223374836,10.863652404628457
2002-01-02 17:00:00,2002-01-02 17:00:00,2002,1,2,0.1688455896692781,0.9995946936626949,10.164792526296228
2002-01-02 18:00:00,2002-01-02 18:00:00,2002,1,2,0.1475693647514834,0.9995746829302993,10.143316194054476
2002-01-02 19:00:00,2002-01-02 19:00:00,2002,1,2,0.8450189192116365,0.9995541901499472,10.840560820711108
2002-01-02 20:00:00,2002-01-02 20:00:00,2002,1,2,0.5166627205551623,0.9995332153315211,10.511994873870373
2002-01-02 21:00:00,2002-01-02 21:00:00,2002,1,2,0.8374833502981196,0.9995117584851364,10.832600935149484
2002-01-02 22:00:00,2002-01-02 22:00:00,2002,1,2,0.5341987997194021,0.9994898196211406,10.529096995930807
2002-01-02 23:00:00,2002-01-02 23:00:00,2002,1,2,0.16262936882248147,0.9994673987501137,10.157303356323618
2002-01-03 00:00:00,2002-01-03 00:00:00,2002,1,3,0.3758658297328975,0.9994444958828685,10.370310788561582
2002-01-03 01:00:00,2002-01-03 01:00:00,2002,1,3,0.9231582889497791,0.9994211110304497,10.917369399254277
2002-01-03 02:00:00,2002-01-03 02:00:00,2002,1,3,0.6152881852249491,0.999397244204135,10.6092606272663
2002-01-03 03:00:00,2002-01-03 03:00:00,2002,1,3,0.6412322742968822,0.999372895415434,10.634961228451221
2002-01-03 04:00:00,2002-01-03 04:00:00,2002,1,3,0.3406772849346036,0.999348064676089,10.334157931695493
2002-01-03 05:00:00,2002-01-03 05:00:00,2002,1,3,0.22443300065330463,0.999322751998075,10.217660520634054
2002-01-03 06:00:00,2002-01-03 06:00:00,2002,1,3,0.43891907303837907,0.9992969573935987,10.431888646974366
2002-01-03 07:00:00,2002-01-03 07:00:00,2002,1,3,0.8289887908811387,0.9992706808750998,10.821695599632138
